case_id,route_id,trip_id,start_stop,end_stop,first_arrival,last_departure,duration_seconds,duration_label,event_count
FRB-01::170536-0,FRB-01,170536-0,PIMS,Gulberg,2026-04-23T20:10:00+05:00,2026-04-23T20:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170537-0,FRB-01,170537-0,PIMS,Gulberg,2026-04-23T20:15:00+05:00,2026-04-23T20:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170538-0,FRB-01,170538-0,PIMS,Gulberg,2026-04-23T20:20:00+05:00,2026-04-23T20:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170539-0,FRB-01,170539-0,PIMS,Gulberg,2026-04-23T20:25:00+05:00,2026-04-23T21:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170540-0,FRB-01,170540-0,PIMS,Gulberg,2026-04-23T20:30:00+05:00,2026-04-23T21:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170541-0,FRB-01,170541-0,PIMS,Gulberg,2026-04-23T20:35:00+05:00,2026-04-23T21:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170542-0,FRB-01,170542-0,PIMS,Gulberg,2026-04-23T20:40:00+05:00,2026-04-23T21:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170543-0,FRB-01,170543-0,PIMS,Gulberg,2026-04-23T20:45:00+05:00,2026-04-23T21:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170544-0,FRB-01,170544-0,PIMS,Gulberg,2026-04-23T20:50:00+05:00,2026-04-23T21:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170545-0,FRB-01,170545-0,PIMS,Gulberg,2026-04-23T20:55:00+05:00,2026-04-23T21:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170546-0,FRB-01,170546-0,PIMS,Gulberg,2026-04-23T21:00:00+05:00,2026-04-23T21:38:00+05:00,2280,38 min 0 sec,15
FRB-01::170547-0,FRB-01,170547-0,PIMS,Gulberg,2026-04-23T21:05:00+05:00,2026-04-23T21:43:00+05:00,2280,38 min 0 sec,15
FRB-01::170548-0,FRB-01,170548-0,PIMS,Gulberg,2026-04-23T21:10:00+05:00,2026-04-23T21:48:00+05:00,2280,38 min 0 sec,15
FRB-01::170549-0,FRB-01,170549-0,PIMS,Gulberg,2026-04-23T21:15:00+05:00,2026-04-23T21:53:00+05:00,2280,38 min 0 sec,15
FRB-01::170550-0,FRB-01,170550-0,PIMS,Gulberg,2026-04-23T21:20:00+05:00,2026-04-23T21:58:00+05:00,2280,38 min 0 sec,15
FRB-01::170551-0,FRB-01,170551-0,PIMS,Gulberg,2026-04-23T21:25:00+05:00,2026-04-23T22:03:00+05:00,2280,38 min 0 sec,15
FRB-01::170552-0,FRB-01,170552-0,PIMS,Gulberg,2026-04-23T21:30:00+05:00,2026-04-23T22:08:00+05:00,2280,38 min 0 sec,15
FRB-01::170553-0,FRB-01,170553-0,PIMS,Gulberg,2026-04-23T21:35:00+05:00,2026-04-23T22:13:00+05:00,2280,38 min 0 sec,15
FRB-01::170554-0,FRB-01,170554-0,PIMS,Gulberg,2026-04-23T21:40:00+05:00,2026-04-23T22:18:00+05:00,2280,38 min 0 sec,15
FRB-01::170555-0,FRB-01,170555-0,PIMS,Gulberg,2026-04-23T21:45:00+05:00,2026-04-23T22:23:00+05:00,2280,38 min 0 sec,15
FRB-01::170556-0,FRB-01,170556-0,PIMS,Gulberg,2026-04-23T21:50:00+05:00,2026-04-23T22:28:00+05:00,2280,38 min 0 sec,15
FRB-01::170557-0,FRB-01,170557-0,PIMS,Gulberg,2026-04-23T21:55:00+05:00,2026-04-23T22:33:00+05:00,2280,38 min 0 sec,15
FRB-01::170558-0,FRB-01,170558-0,PIMS,Gulberg,2026-04-23T22:00:00+05:00,2026-04-23T22:38:00+05:00,2280,38 min 0 sec,15
FRG-1::169971-0,FRG-1,169971-0,PIMS,Barakahu,2026-04-23T05:45:00+05:00,2026-04-23T06:15:00+05:00,1800,30 min 0 sec,10
FRG-1::169972-0,FRG-1,169972-0,PIMS,Barakahu,2026-04-23T05:50:00+05:00,2026-04-23T06:20:00+05:00,1800,30 min 0 sec,10
FRG-1::169973-0,FRG-1,169973-0,PIMS,Barakahu,2026-04-23T05:55:00+05:00,2026-04-23T06:25:00+05:00,1800,30 min 0 sec,10
FRG-1::169974-0,FRG-1,169974-0,PIMS,Barakahu,2026-04-23T06:00:00+05:00,2026-04-23T06:30:00+05:00,1800,30 min 0 sec,10
FRG-1::169975-0,FRG-1,169975-0,PIMS,Barakahu,2026-04-23T06:05:00+05:00,2026-04-23T06:35:00+05:00,1800,30 min 0 sec,10
FRG-1::169976-0,FRG-1,169976-0,PIMS,Barakahu,2026-04-23T06:10:00+05:00,2026-04-23T06:40:00+05:00,1800,30 min 0 sec,10
FRG-1::169977-0,FRG-1,169977-0,PIMS,Barakahu,2026-04-23T06:15:00+05:00,2026-04-23T06:45:00+05:00,1800,30 min 0 sec,10
